step,train_loss
1,6.580575942993164
2,6.546832084655762
3,5.3924970626831055
4,6.509246826171875
5,6.341100692749023
6,6.24183464050293
7,4.464929580688477
8,4.920632362365723
9,5.057748794555664
10,4.425741195678711
11,3.880250930786133
12,4.109743118286133
13,3.856274127960205
14,3.762054204940796
15,3.860732078552246
16,3.716397762298584
17,3.72005558013916
18,3.6375784873962402
19,3.7465171813964844
20,3.714587450027466
21,3.5650100708007812
22,3.5162625312805176
23,3.4453155994415283
24,3.405284881591797
25,3.4430642127990723
26,3.302424907684326
27,3.346583604812622
28,3.236198902130127
29,3.520416021347046
30,3.4128239154815674
31,3.130735397338867
32,3.075587272644043
33,3.2504043579101562
34,3.0858449935913086
35,3.199148654937744
36,3.1505677700042725
37,3.2350378036499023
38,3.2202625274658203
39,3.0566210746765137
40,3.003288984298706
41,2.9609365463256836
42,3.032627820968628
43,2.941051959991455
44,2.9972457885742188
45,2.988234519958496
46,2.9131851196289062
47,3.001443862915039
48,2.9991872310638428
49,2.996138095855713
50,2.9310522079467773
51,2.931654691696167
52,2.978072166442871
53,2.9566924571990967
54,2.924738645553589
55,2.9363255500793457
56,2.950655937194824
57,2.9361753463745117
58,2.994382381439209
59,2.9513604640960693
60,2.9324519634246826
61,2.9243669509887695
62,2.8969478607177734
63,2.939627170562744
64,2.8486902713775635
65,2.906593084335327
66,2.957091808319092
67,2.925123691558838
68,2.876911163330078
69,2.886336326599121
70,2.927365303039551
71,2.885361909866333
72,2.9168777465820312
73,2.9219260215759277
74,2.8994150161743164
75,2.893561363220215
76,2.91637921333313
77,2.915647268295288
78,2.9131581783294678
79,2.8747167587280273
80,2.8726181983947754
81,2.892533779144287
82,2.857781410217285
83,2.8726046085357666
84,2.8880913257598877
85,2.8601455688476562
86,2.8687639236450195
87,2.9141457080841064
88,2.8789384365081787
89,2.8557705879211426
90,2.9007339477539062
91,2.902357578277588
92,2.869335174560547
93,2.8566999435424805
94,2.8913815021514893
95,2.8572733402252197
96,2.8762147426605225
97,2.9176383018493652
98,2.8724448680877686
99,2.932138681411743
100,2.924931049346924
101,2.9508790969848633
102,2.864126682281494
103,2.928175687789917
104,2.8692104816436768
105,2.875626564025879
106,2.871281862258911
107,2.8670642375946045
108,2.8652639389038086
109,2.8863303661346436
110,2.8803915977478027
111,2.887397289276123
112,2.8501954078674316
113,2.8872151374816895
114,2.865461826324463
115,2.8473923206329346
116,2.8629183769226074
117,2.8414790630340576
118,2.863767623901367
119,2.8949482440948486
120,2.866595506668091
121,2.859287738800049
122,2.8288025856018066
123,2.8396620750427246
124,2.8927197456359863
125,2.796534538269043
126,2.9026713371276855
127,2.8866052627563477
128,2.9035205841064453
129,2.8605546951293945
130,2.9146881103515625
131,2.8456852436065674
132,2.8566102981567383
133,2.837754249572754
134,2.888883590698242
135,2.8493356704711914
136,2.8877627849578857
137,2.888947010040283
138,2.9355173110961914
139,2.8760979175567627
140,2.866426706314087
141,2.8566341400146484
142,2.8318495750427246
143,2.8374063968658447
144,2.793085813522339
145,2.8927879333496094
146,2.886538028717041
147,2.842120409011841
148,2.867231845855713
149,2.85402250289917
150,2.863908052444458
151,2.850870132446289
152,2.896853446960449
153,2.7935547828674316
154,2.8590190410614014
155,2.8354575634002686
156,2.8655009269714355
157,2.8591103553771973
158,2.8102774620056152
159,2.8337817192077637
160,2.8283963203430176
161,2.8687174320220947
162,2.872148275375366
163,2.8673255443573
164,2.863912582397461
165,2.8227057456970215
166,2.891261577606201
167,2.8400468826293945
168,2.84454083442688
169,2.8222405910491943
170,2.8282151222229004
171,2.860106945037842
172,2.8693976402282715
173,2.8284924030303955
174,2.8210229873657227
