step,train_loss
160,2.8249454498291016
161,2.8773746490478516
162,2.8414413928985596
163,2.835226535797119
164,2.8814656734466553
165,2.83708119392395
166,2.849841833114624
167,2.870327949523926
168,2.8538143634796143
169,2.8266994953155518
170,2.8806309700012207
171,2.867255210876465
172,2.866122007369995
173,2.878261089324951
174,2.8258121013641357
175,2.821134567260742
176,2.829871654510498
177,2.8793821334838867
178,2.8514211177825928
179,2.8547203540802
180,2.867842674255371
181,2.8805718421936035
182,2.8383431434631348
183,2.869527816772461
184,2.8215198516845703
185,2.798896312713623
186,2.8655710220336914
187,2.8261914253234863
188,2.8641529083251953
189,2.7903013229370117
190,2.853550434112549
191,2.845684289932251
192,2.8783295154571533
193,2.834090232849121
194,2.8449597358703613
195,2.888449192047119
196,2.8531875610351562
197,2.8411383628845215
198,2.855752944946289
199,2.8002028465270996
200,2.824620008468628
201,2.8329520225524902
202,2.8892838954925537
203,2.924370765686035
204,2.8292386531829834
205,2.876920223236084
206,2.869333267211914
207,2.9114789962768555
208,2.82742977142334
209,2.8380205631256104
210,2.8437750339508057
211,2.899775981903076
212,2.837946653366089
213,2.899787425994873
214,2.810506820678711
215,2.8414294719696045
216,2.8599705696105957
217,2.827425479888916
218,2.813725471496582
219,2.861694097518921
220,2.8538382053375244
221,2.8762714862823486
222,2.8131303787231445
223,2.8630387783050537
224,2.8611483573913574
225,2.894247055053711
226,2.7998099327087402
227,2.8638992309570312
228,2.8680315017700195
229,2.814607620239258
230,2.8356969356536865
231,2.8890318870544434
232,2.834047794342041
233,2.8492751121520996
234,2.8211493492126465
235,2.863135814666748
236,2.8476152420043945
237,2.8379743099212646
238,2.8440675735473633
239,2.902646780014038
240,2.788830518722534
241,2.8174214363098145
242,2.8261632919311523
243,2.8210535049438477
244,2.8740122318267822
245,2.8583574295043945
246,2.8299200534820557
247,2.8624520301818848
248,2.8248932361602783
249,2.867586851119995
250,2.8328447341918945
251,2.8040895462036133
252,2.814046621322632
253,2.783724308013916
254,2.8075263500213623
255,2.841841697692871
256,2.818729877471924
257,2.799797296524048
258,2.8928258419036865
259,2.8337087631225586
260,2.849170684814453
261,2.837360382080078
262,2.8120694160461426
263,2.828434467315674
264,2.8659911155700684
265,2.865304946899414
266,2.8444037437438965
267,2.8035600185394287
268,2.8674583435058594
269,2.8521828651428223
270,2.8340673446655273
271,2.7961130142211914
272,2.7767415046691895
273,2.8263421058654785
274,2.8647072315216064
275,2.8343112468719482
276,2.8324222564697266
277,2.851288318634033
278,2.833926200866699
279,2.8309521675109863
280,2.8420770168304443
281,2.8188271522521973
282,2.853567361831665
283,2.8226752281188965
284,2.8408029079437256
285,2.8282394409179688
286,2.77988600730896
287,2.8318631649017334
288,2.7811312675476074
289,2.8332149982452393
290,2.84440541267395
291,2.8464512825012207
292,2.7984869480133057
293,2.8117241859436035
294,2.855947256088257
295,2.8098208904266357
296,2.8276009559631348
297,2.8145742416381836
298,2.844419240951538
299,2.8184654712677
300,2.800055742263794
301,2.8856406211853027
302,2.791975975036621
303,2.8218955993652344
304,2.840094566345215
305,2.8442845344543457
306,2.781684398651123
307,2.8176872730255127
308,2.8114194869995117
309,2.8050973415374756
310,2.840926170349121
311,2.842219829559326
312,2.807323694229126
313,2.774087905883789
314,2.808591842651367
315,2.8142049312591553
316,2.8512582778930664
317,2.8712551593780518
318,2.846153736114502
319,2.8203611373901367
320,2.785658836364746
321,2.809572696685791
322,2.7749834060668945
323,2.853579521179199
324,2.845759391784668
325,2.811629295349121
326,2.8452534675598145
327,2.794828414916992
328,2.8336868286132812
329,2.842822551727295
330,2.7999937534332275
331,2.7981948852539062
332,2.806380033493042
333,2.8557538986206055
334,2.845970630645752
335,2.8084511756896973
336,2.8177130222320557
337,2.828934669494629
338,2.8074750900268555
339,2.8319296836853027
340,2.7809133529663086
341,2.786546230316162
342,2.800811767578125
343,2.8211770057678223
344,2.76910400390625
345,2.805039882659912
346,2.796067237854004
347,2.818966865539551
348,2.8235843181610107
349,2.7811758518218994
350,2.832174301147461
351,2.825042247772217
352,2.8519930839538574
353,2.8426053524017334
354,2.8366377353668213
355,2.8269388675689697
356,2.839059829711914
357,2.801542043685913
358,2.8778581619262695
359,2.8523335456848145
360,2.8391244411468506
361,2.865722179412842
362,2.8136179447174072
363,2.7806501388549805
364,2.8028621673583984
365,2.8267250061035156
366,2.8177621364593506
367,2.77878999710083
368,2.802992820739746
369,2.8682942390441895
370,2.822848320007324
371,2.796701192855835
372,2.7839157581329346
373,2.8134303092956543
374,2.8055930137634277
375,2.8443965911865234
376,2.7911620140075684
377,2.821957588195801
378,2.829979181289673
379,2.786592483520508
380,2.768641233444214
381,2.7984278202056885
382,2.822683095932007
383,2.8115720748901367
384,2.782414436340332
385,2.8149564266204834
386,2.8228864669799805
387,2.788684844970703
388,2.8176214694976807
389,2.785280227661133
390,2.8175370693206787
391,2.8202295303344727
392,2.791322708129883
393,2.8187317848205566
394,2.772759199142456
395,2.797988176345825
396,2.82145357131958
397,2.7316935062408447
398,2.7887816429138184
399,2.771886110305786
400,2.802952766418457
401,2.8020458221435547
402,2.7810988426208496
403,2.7932674884796143
404,2.845870018005371
405,2.814831495285034
406,2.7495617866516113
407,2.8074398040771484
408,2.822115421295166
409,2.8256473541259766
410,2.7714600563049316
411,2.7671971321105957
412,2.8219027519226074
413,2.888209342956543
414,2.829767942428589
415,2.8575103282928467
416,2.7959864139556885
417,2.805626392364502
418,2.83945631980896
419,2.7922821044921875
420,2.8274106979370117
421,2.819559097290039
422,2.7767224311828613
423,2.77547550201416
424,2.7830848693847656
425,2.7933921813964844
426,2.807933807373047
427,2.776900291442871
428,2.757110834121704
429,2.8206353187561035
430,2.767345905303955
431,2.814587116241455
432,2.7695164680480957
433,2.757833242416382
434,2.7720537185668945
435,2.7593834400177
436,2.776533842086792
437,2.7324178218841553
438,2.833648681640625
439,2.782095432281494
440,2.7285304069519043
441,2.774812936782837
442,2.817582130432129
443,2.7626724243164062
444,2.789181709289551
445,2.7927942276000977
446,2.781445026397705
447,2.752129316329956
448,2.778768301010132
449,2.777681827545166
450,2.7769718170166016
451,2.7799713611602783
452,2.7815399169921875
453,2.7573814392089844
454,2.757293224334717
455,2.7829647064208984
456,2.777045965194702
457,2.7900218963623047
458,2.7564735412597656
459,2.7394251823425293
460,2.805851936340332
461,2.774958372116089
462,2.748832941055298
463,2.7189929485321045
464,2.781890869140625
465,2.735325813293457
466,2.7537214756011963
467,2.7575626373291016
468,2.810588836669922
469,2.7776851654052734
470,2.7577555179595947
471,2.748145580291748
472,2.742142677307129
473,2.7176411151885986
474,2.773099422454834
475,2.7427549362182617
476,2.766300916671753
477,2.754939317703247
478,2.763943910598755
479,2.7596535682678223
480,2.795125961303711
481,2.7922215461730957
482,2.761993885040283
483,2.7246909141540527
484,2.7735748291015625
485,2.7824811935424805
486,2.759183168411255
487,2.772287130355835
488,2.777583599090576
489,2.7506837844848633
490,2.741603136062622
491,2.805316925048828
492,2.7199692726135254
493,2.806459903717041
494,2.7403502464294434
495,2.759542942047119
496,2.7756876945495605
497,2.768404960632324
498,2.7767581939697266
499,2.7564871311187744
500,2.7579426765441895
501,2.738736391067505
502,2.7458934783935547
503,2.782341480255127
504,2.740682363510132
505,2.7278976440429688
506,2.7540509700775146
507,2.742382764816284
508,2.741807460784912
509,2.723660945892334
510,2.713186025619507
511,2.7228431701660156
512,2.738953113555908
513,2.7492432594299316
514,2.7307422161102295
515,2.720442771911621
516,2.7839982509613037
517,2.758770227432251
518,2.7628655433654785
519,2.717837333679199
520,2.763282299041748
521,2.7116904258728027
522,2.7289681434631348
523,2.664491653442383
524,2.76771879196167
525,2.7200679779052734
526,2.6990609169006348
527,2.735260248184204
528,2.7508602142333984
529,2.741849184036255
530,2.721764087677002
531,2.729764223098755
532,2.7246170043945312
533,2.7155730724334717
534,2.71090030670166
535,2.671873092651367
536,2.770449638366699
537,2.732177734375
538,2.762211561203003
539,2.748997449874878
540,2.7090213298797607
541,2.7122085094451904
542,2.698606014251709
543,2.7077252864837646
544,2.7106831073760986
545,2.7367286682128906
546,2.6701958179473877
547,2.7285022735595703
548,2.715071201324463
549,2.728450298309326
550,2.707200765609741
551,2.7064125537872314
552,2.7322020530700684
553,2.720425844192505
554,2.7311692237854004
555,2.7202398777008057
556,2.7246761322021484
557,2.7001192569732666
558,2.7264530658721924
559,2.6980299949645996
560,2.6650710105895996
561,2.7181432247161865
562,2.7311289310455322
563,2.738778591156006
564,2.7047886848449707
565,2.7313356399536133
566,2.731837272644043
567,2.734835386276245
568,2.6941206455230713
569,2.757251262664795
570,2.6911513805389404
571,2.709557056427002
572,2.685457229614258
573,2.6610589027404785
574,2.7232046127319336
575,2.726454496383667
576,2.7047624588012695
577,2.7140989303588867
578,2.7088940143585205
579,2.714095115661621
580,2.720881938934326
581,2.689317226409912
582,2.722480535507202
583,2.7062618732452393
584,2.7282512187957764
585,2.69438099861145
586,2.7285494804382324
587,2.7429420948028564
588,2.7108259201049805
589,2.697909355163574
590,2.681741714477539
591,2.6972146034240723
592,2.6927943229675293
593,2.7304298877716064
594,2.751304864883423
595,2.7028470039367676
596,2.7275123596191406
597,2.6937875747680664
598,2.715930938720703
599,2.7742810249328613
600,2.7085914611816406
601,2.7001612186431885
602,2.787651777267456
603,2.7368319034576416
604,2.7081172466278076
605,2.707632064819336
606,2.725586175918579
607,2.722092866897583
608,2.708977699279785
609,2.76366925239563
610,2.7350080013275146
611,2.7446250915527344
612,2.6949148178100586
613,2.751814365386963
614,2.7371439933776855
615,2.7034261226654053
616,2.7125256061553955
617,2.706663131713867
618,2.7238659858703613
619,2.721163272857666
620,2.6740362644195557
621,2.717944860458374
622,2.6766037940979004
623,2.658499240875244
624,2.695222854614258
625,2.7335562705993652
626,2.677860736846924
627,2.6928560733795166
628,2.68871808052063
629,2.7153091430664062
630,2.68131685256958
631,2.677440643310547
632,2.7024741172790527
633,2.6904492378234863
634,2.720128059387207
635,2.7344882488250732
636,2.673170566558838
637,2.695979118347168
638,2.708812713623047
639,2.7266764640808105
640,2.681138515472412
641,2.7055764198303223
642,2.686997413635254
643,2.7117156982421875
644,2.7054500579833984
645,2.6913321018218994
646,2.7247653007507324
647,2.6998753547668457
648,2.7427992820739746
649,2.7073678970336914
650,2.7348761558532715
651,2.693838596343994
652,2.698943853378296
653,2.6900877952575684
654,2.689159870147705
655,2.7140016555786133
656,2.7108187675476074
657,2.730236530303955
658,2.696782112121582
659,2.7310550212860107
660,2.725623369216919
661,2.709681272506714
662,2.70652174949646
663,2.7010016441345215
664,2.696596145629883
665,2.706657648086548
666,2.697312116622925
667,2.6940011978149414
668,2.723306655883789
669,2.705336093902588
670,2.7689311504364014
671,2.674549102783203
672,2.7259464263916016
673,2.7518157958984375
674,2.694133758544922
675,2.6894803047180176
676,2.7013556957244873
677,2.6625304222106934
678,2.7290172576904297
679,2.6789164543151855
680,2.748502016067505
681,2.6992549896240234
682,2.725461483001709
683,2.7321293354034424
684,2.763707160949707
685,2.69933819770813
686,2.6710472106933594
687,2.67628812789917
688,2.748965263366699
689,2.670562267303467
690,2.7024214267730713
691,2.735841751098633
692,2.6882071495056152
693,2.654526948928833
694,2.730907440185547
695,2.708517074584961
696,2.6658921241760254
697,2.643249034881592
698,2.737581491470337
699,2.6861844062805176
700,2.692033290863037
701,2.682673454284668
702,2.672222137451172
703,2.669708251953125
704,2.712625026702881
705,2.704176902770996
706,2.692431926727295
707,2.7218852043151855
708,2.6602351665496826
709,2.7306745052337646
710,2.7202179431915283
711,2.6460394859313965
712,2.700197696685791
713,2.65022611618042
714,2.7006676197052
715,2.707387924194336
716,2.6862523555755615
717,2.6996912956237793
718,2.694819211959839
719,2.707662343978882
720,2.688758373260498
721,2.6752190589904785
722,2.722989320755005
723,2.7301173210144043
724,2.7357017993927
725,2.7362589836120605
726,2.6598727703094482
727,2.6850810050964355
728,2.723783493041992
729,2.695861577987671
730,2.7217068672180176
731,2.71205735206604
732,2.6760008335113525
733,2.728525161743164
734,2.683927297592163
735,2.6695919036865234
736,2.7469491958618164
737,2.67313551902771
738,2.7080140113830566
739,2.7412164211273193
740,2.7181944847106934
741,2.6781320571899414
742,2.68106746673584
743,2.6669301986694336
744,2.7448811531066895
745,2.7283213138580322
746,2.6899940967559814
747,2.7698616981506348
748,2.680906057357788
749,2.702573537826538
750,2.7287564277648926
751,2.696023941040039
752,2.6766438484191895
753,2.68611741065979
754,2.635077953338623
755,2.6880249977111816
756,2.677720546722412
757,2.6946592330932617
758,2.724750518798828
759,2.713322162628174
760,2.728271722793579
761,2.697711229324341
762,2.7045679092407227
763,2.6876401901245117
764,2.68160343170166
765,2.7087316513061523
766,2.755344867706299
767,2.678701162338257
768,2.7522518634796143
769,2.663233757019043
770,2.7226734161376953
771,2.7161552906036377
772,2.711350679397583
773,2.715697765350342
774,2.6825337409973145
775,2.720310688018799
776,2.67771053314209
777,2.6963741779327393
778,2.720085859298706
779,2.7329282760620117
780,2.698547124862671
781,2.729978084564209
782,2.706712484359741
783,2.6840648651123047
784,2.703442096710205
785,2.6550440788269043
786,2.716306447982788
787,2.6848130226135254
788,2.701364040374756
789,2.7276225090026855
790,2.681427478790283
791,2.670769691467285
792,2.652439594268799
793,2.7021164894104004
794,2.700718402862549
795,2.707990884780884
796,2.704470157623291
797,2.7023048400878906
798,2.661641836166382
799,2.7197458744049072
800,2.635899305343628
801,2.711129665374756
802,2.754549026489258
803,2.7092323303222656
804,2.679041862487793
805,2.733241558074951
806,2.6877593994140625
807,2.72021484375
808,2.7281484603881836
809,2.6946029663085938
810,2.698244571685791
811,2.7211740016937256
812,2.7307610511779785
813,2.7365126609802246
814,2.7055044174194336
815,2.6898915767669678
816,2.707613945007324
817,2.7011704444885254
818,2.6443216800689697
819,2.6863369941711426
820,2.689969301223755
821,2.711005687713623
822,2.6990628242492676
823,2.7095460891723633
824,2.733109474182129
825,2.7244482040405273
826,2.6830861568450928
827,2.68045711517334
828,2.7371785640716553
829,2.6585726737976074
830,2.701779365539551
831,2.71872615814209
832,2.722907066345215
833,2.6975159645080566
834,2.659954786300659
835,2.7133660316467285
836,2.6961770057678223
837,2.6824913024902344
838,2.72505259513855
839,2.699047327041626
840,2.671159267425537
841,2.721747875213623
842,2.7332844734191895
843,2.665729284286499
844,2.686929941177368
845,2.683983325958252
846,2.6958227157592773
847,2.705325126647949
848,2.6750731468200684
849,2.706130027770996
850,2.707651138305664
851,2.677905559539795
852,2.678731918334961
853,2.7248430252075195
854,2.699571132659912
855,2.712184429168701
856,2.6958272457122803
857,2.709597587585449
858,2.6893558502197266
859,2.7362160682678223
860,2.6899893283843994
861,2.720034122467041
862,2.6903586387634277
863,2.690682888031006
864,2.7203965187072754
865,2.688230037689209
866,2.6758103370666504
867,2.705648422241211
868,2.705024242401123
869,2.7108287811279297
870,2.707947254180908
871,2.6926941871643066
872,2.681976318359375
873,2.7185111045837402
874,2.7508063316345215
875,2.713672637939453
876,2.66241717338562
877,2.6958765983581543
878,2.7252840995788574
879,2.721830368041992
880,2.672574758529663
881,2.6958062648773193
882,2.749694347381592
883,2.6872878074645996
884,2.6602721214294434
885,2.681480646133423
886,2.719914436340332
887,2.6648035049438477
888,2.6736674308776855
889,2.6690785884857178
890,2.702096462249756
891,2.7030997276306152
892,2.6741750240325928
893,2.662277936935425
894,2.6686058044433594
895,2.686215400695801
896,2.686626434326172
897,2.6805005073547363
898,2.684725522994995
899,2.696359157562256
900,2.7035880088806152
901,2.7011609077453613
902,2.7110772132873535
903,2.681323528289795
904,2.714054584503174
905,2.6274819374084473
906,2.6549224853515625
907,2.672527551651001
908,2.656954050064087
909,2.6384835243225098
910,2.6783876419067383
911,2.6962549686431885
912,2.684854030609131
913,2.6658105850219727
914,2.6704888343811035
915,2.683241844177246
916,2.7528891563415527
917,2.6980159282684326
918,2.700615406036377
919,2.753675699234009
920,2.7171764373779297
921,2.696375608444214
922,2.672508478164673
923,2.723886251449585
924,2.68430757522583
925,2.761730194091797
926,2.6760823726654053
927,2.735029697418213
928,2.724491596221924
929,2.682753086090088
930,2.6855974197387695
931,2.7004456520080566
932,2.7295303344726562
933,2.7144908905029297
934,2.6807775497436523
935,2.6828205585479736
936,2.6805052757263184
937,2.704174041748047
938,2.6669554710388184
939,2.6968283653259277
940,2.7392077445983887
941,2.7193760871887207
942,2.699674606323242
943,2.731688976287842
944,2.673704147338867
945,2.6688942909240723
946,2.731506586074829
947,2.739692449569702
948,2.6816916465759277
949,2.717895269393921
950,2.712113857269287
951,2.674764633178711
952,2.6293869018554688
953,2.697319507598877
954,2.6923227310180664
955,2.6951866149902344
956,2.7006356716156006
957,2.6944100856781006
958,2.695509433746338
959,2.7496583461761475
960,2.7347264289855957
961,2.7392077445983887
962,2.70731782913208
963,2.7061781883239746
964,2.710002899169922
965,2.7087416648864746
966,2.7321105003356934
967,2.690886974334717
968,2.6562211513519287
969,2.6753835678100586
970,2.722614288330078
971,2.670875072479248
972,2.692406177520752
973,2.6666598320007324
974,2.6714611053466797
975,2.7129178047180176
976,2.724925994873047
977,2.7134389877319336
978,2.706810474395752
979,2.696040630340576
980,2.656660318374634
981,2.7070016860961914
982,2.7414026260375977
983,2.6923744678497314
984,2.6991586685180664
985,2.727102279663086
986,2.696915626525879
987,2.6749467849731445
988,2.7188897132873535
989,2.714869499206543
990,2.7034358978271484
991,2.700349807739258
992,2.6902923583984375
993,2.687824249267578
994,2.6849775314331055
995,2.6894686222076416
996,2.690814733505249
997,2.7021193504333496
998,2.7159171104431152
999,2.7044789791107178
1000,2.6992435455322266
1001,2.711115837097168
1002,2.68283748626709
1003,2.695011615753174
1004,2.7094523906707764
1005,2.7346770763397217
1006,2.6938652992248535
1007,2.6685562133789062
1008,2.731539011001587
1009,2.7353076934814453
1010,2.6842169761657715
1011,2.6481220722198486
1012,2.6733388900756836
1013,2.6733360290527344
1014,2.6913187503814697
1015,2.6615543365478516
1016,2.7216877937316895
1017,2.7308239936828613
1018,2.670811176300049
1019,2.724841356277466
1020,2.6816930770874023
1021,2.7043347358703613
1022,2.6777524948120117
1023,2.7115933895111084
1024,2.6768743991851807
1025,2.7429676055908203
1026,2.6979308128356934
1027,2.6773812770843506
1028,2.6865246295928955
1029,2.708441734313965
1030,2.6755800247192383
1031,2.662456512451172
1032,2.711608409881592
1033,2.6879501342773438
1034,2.724640369415283
1035,2.6705989837646484
1036,2.655956745147705
1037,2.691762924194336
1038,2.6294541358947754
1039,2.688960075378418
1040,2.673616886138916
1041,2.688267946243286
1042,2.670894145965576
1043,2.712721347808838
1044,2.6834025382995605
1045,2.6711955070495605
1046,2.6703529357910156
1047,2.6903679370880127
1048,2.676955461502075
1049,2.686309337615967
1050,2.696690320968628
1051,2.679168224334717
1052,2.7033848762512207
1053,2.6868886947631836
1054,2.659172534942627
1055,2.696187973022461
1056,2.672855854034424
1057,2.681811809539795
1058,2.7018990516662598
1059,2.7067880630493164
1060,2.678921937942505
1061,2.69063401222229
1062,2.700939416885376
1063,2.7386348247528076
1064,2.68487548828125
1065,2.7102346420288086
1066,2.706334114074707
1067,2.705143928527832
1068,2.661604404449463
1069,2.668100357055664
1070,2.635788917541504
1071,2.666403293609619
1072,2.6516284942626953
1073,2.6748695373535156
1074,2.6894783973693848
1075,2.6813814640045166
1076,2.728825569152832
1077,2.6559929847717285
1078,2.7693190574645996
1079,2.6812949180603027
1080,2.673809766769409
1081,2.6899425983428955
1082,2.6766161918640137
1083,2.650585174560547
1084,2.73176908493042
1085,2.7001187801361084
1086,2.703909397125244
1087,2.704732656478882
1088,2.67342472076416
1089,2.6988701820373535
1090,2.673449754714966
1091,2.6970973014831543
1092,2.6971709728240967
1093,2.698350191116333
1094,2.706294059753418
1095,2.7053017616271973
1096,2.707517147064209
1097,2.6883668899536133
1098,2.7044129371643066
1099,2.6782567501068115
1100,2.696275234222412
1101,2.7295773029327393
1102,2.692096710205078
1103,2.712515354156494
1104,2.716157913208008
1105,2.6850461959838867
1106,2.702254295349121
1107,2.7009358406066895
1108,2.71475887298584
1109,2.7154321670532227
1110,2.7102761268615723
1111,2.667428970336914
1112,2.7097575664520264
1113,2.6403698921203613
1114,2.6845672130584717
1115,2.650771141052246
1116,2.708526611328125
1117,2.743257999420166
1118,2.670163631439209
1119,2.68619966506958
1120,2.6950197219848633
1121,2.6985867023468018
1122,2.6657166481018066
1123,2.6682610511779785
1124,2.690185546875
1125,2.7320244312286377
1126,2.6661415100097656
1127,2.677481174468994
1128,2.692678928375244
1129,2.674175262451172
1130,2.6947178840637207
1131,2.7090954780578613
1132,2.703306198120117
1133,2.6843960285186768
1134,2.7099990844726562
1135,2.677399158477783
1136,2.705167055130005
1137,2.709686279296875
1138,2.692091226577759
1139,2.6803908348083496
1140,2.750770330429077
1141,2.6800665855407715
1142,2.691427707672119
1143,2.700498580932617
1144,2.6750683784484863
1145,2.683955669403076
1146,2.6655001640319824
1147,2.659306764602661
1148,2.638399839401245
1149,2.6996517181396484
1150,2.6707026958465576
1151,2.6532230377197266
1152,2.698080062866211
1153,2.6688594818115234
1154,2.7223849296569824
1155,2.7104897499084473
1156,2.654803514480591
1157,2.675170421600342
1158,2.7388484477996826
1159,2.741703510284424
1160,2.7043209075927734
1161,2.668440341949463
1162,2.724823474884033
1163,2.6782596111297607
1164,2.672386884689331
1165,2.7151780128479004
1166,2.7018508911132812
1167,2.7036609649658203
1168,2.6898398399353027
1169,2.7248289585113525
1170,2.6910276412963867
1171,2.676945209503174
1172,2.6910488605499268
1173,2.693180799484253
1174,2.719492197036743
1175,2.706329822540283
1176,2.6539299488067627
1177,2.647006034851074
1178,2.641979455947876
1179,2.6933200359344482
1180,2.6932287216186523
1181,2.6694774627685547
1182,2.6269783973693848
1183,2.7028603553771973
1184,2.713613986968994
1185,2.690788745880127
1186,2.7148075103759766
1187,2.7312889099121094
1188,2.653961181640625
1189,2.6888985633850098
1190,2.692002296447754
1191,2.7180113792419434
1192,2.6955723762512207
1193,2.6940064430236816
1194,2.7119336128234863
1195,2.6932151317596436
1196,2.6897685527801514
1197,2.7065744400024414
1198,2.658682346343994
1199,2.6667864322662354
1200,2.679375648498535
1201,2.7010483741760254
1202,2.701324462890625
1203,2.6847660541534424
1204,2.6920969486236572
1205,2.6991872787475586
1206,2.760153293609619
1207,2.6899056434631348
1208,2.7112908363342285
1209,2.7150001525878906
1210,2.663928985595703
1211,2.693042516708374
1212,2.6960930824279785
1213,2.713378429412842
1214,2.6693320274353027
1215,2.6909589767456055
1216,2.7025351524353027
1217,2.6539876461029053
1218,2.7052202224731445
1219,2.717735767364502
1220,2.6941232681274414
1221,2.654533863067627
1222,2.6999855041503906
1223,2.61647891998291
1224,2.668276309967041
1225,2.6902689933776855
1226,2.7144274711608887
1227,2.713838815689087
1228,2.6486759185791016
1229,2.669038772583008
1230,2.664759874343872
1231,2.681001663208008
1232,2.663895845413208
1233,2.693547010421753
1234,2.729705333709717
1235,2.6726372241973877
1236,2.6805176734924316
1237,2.7154574394226074
1238,2.6726186275482178
1239,2.714815855026245
1240,2.6776716709136963
1241,2.669804096221924
1242,2.6846089363098145
1243,2.70560884475708
1244,2.680048704147339
1245,2.6929948329925537
1246,2.698319673538208
1247,2.6355412006378174
1248,2.6886825561523438
1249,2.6682074069976807
1250,2.640383243560791
1251,2.706139326095581
1252,2.715808629989624
1253,2.699263334274292
1254,2.6782100200653076
1255,2.7036261558532715
1256,2.654684543609619
1257,2.7114291191101074
1258,2.6634199619293213
1259,2.7037131786346436
1260,2.676551580429077
1261,2.6927406787872314
1262,2.7041640281677246
1263,2.667032241821289
1264,2.636777400970459
1265,2.6938438415527344
1266,2.6688456535339355
1267,2.6923584938049316
1268,2.667919158935547
1269,2.6896133422851562
1270,2.701735019683838
1271,2.705078125
1272,2.7041351795196533
1273,2.732901096343994
1274,2.749627113342285
1275,2.7009902000427246
1276,2.6502299308776855
1277,2.716273546218872
1278,2.7576234340667725
1279,2.661698341369629
1280,2.6844277381896973
1281,2.6835005283355713
1282,2.669638156890869
1283,2.6831979751586914
1284,2.67356014251709
1285,2.6941142082214355
1286,2.692084789276123
1287,2.659748077392578
1288,2.683197498321533
1289,2.6879632472991943
1290,2.7121944427490234
1291,2.680650234222412
1292,2.7135682106018066
1293,2.6823859214782715
1294,2.6996922492980957
1295,2.705796957015991
1296,2.7001090049743652
1297,2.7094435691833496
1298,2.7056314945220947
1299,2.697155237197876
1300,2.6665053367614746
