step,loss
233,0.22880449891090393
234,0.21998873353004456
235,0.22499948740005493
236,0.21104426681995392
237,0.22651712596416473
238,0.20711994171142578
239,0.21456141769886017
240,0.20327864587306976
241,0.22740299999713898
242,0.21108315885066986
243,0.20525407791137695
244,0.21054165065288544
245,0.20887647569179535
246,0.20587892830371857
247,0.1995616853237152
248,0.18923558294773102
249,0.1887863278388977
250,0.20372545719146729
251,0.1970418393611908
252,0.19779953360557556
253,0.19233758747577667
254,0.17817027866840363
255,0.19525066018104553
256,0.20489202439785004
257,0.18984279036521912
258,0.18853092193603516
259,0.1934330016374588
260,0.1814279854297638
261,0.1817752569913864
262,0.16929863393306732
263,0.18364641070365906
264,0.18011274933815002
265,0.19311095774173737
266,0.18283292651176453
267,0.1637168973684311
268,0.16806019842624664
269,0.17305241525173187
270,0.16280826926231384
271,0.16945096850395203
272,0.15295885503292084
273,0.1838952600955963
274,0.17761987447738647
275,0.16597341001033783
276,0.16429582238197327
277,0.17369958758354187
278,0.1611810326576233
279,0.15934710204601288
280,0.16465429961681366
281,0.15974099934101105
282,0.15895698964595795
283,0.14713455736637115
284,0.18838076293468475
285,0.16195425391197205
286,0.15547236800193787
287,0.14376352727413177
288,0.15216006338596344
289,0.16702325642108917
290,0.14652341604232788
291,0.15185214579105377
292,0.15693411231040955
293,0.14191657304763794
294,0.157556414604187
295,0.1448785960674286
296,0.14785082638263702
297,0.1486477553844452
298,0.1450297236442566
299,0.15239225327968597
300,0.15900768339633942
301,0.16641147434711456
302,0.1442030966281891
303,0.14888431131839752
304,0.144230455160141
305,0.14766551554203033
306,0.13703836500644684
307,0.15664969384670258
308,0.14960312843322754
309,0.12773382663726807
310,0.1412169337272644
311,0.13912248611450195
312,0.1442246288061142
313,0.13535615801811218
314,0.13439157605171204
315,0.13122491538524628
316,0.1378006637096405
317,0.1463269293308258
318,0.13058771193027496
319,0.13639988005161285
320,0.12958206236362457
321,0.13131120800971985
322,0.11593887954950333
323,0.13615797460079193
324,0.13177448511123657
325,0.145839124917984
326,0.12796373665332794
327,0.12583981454372406
328,0.1284731775522232
329,0.13016828894615173
330,0.12675830721855164
331,0.12370369583368301
332,0.11511631309986115
333,0.13478101789951324
334,0.123958520591259
335,0.12907688319683075
336,0.11850440502166748
337,0.12743587791919708
338,0.12527267634868622
339,0.12642936408519745
340,0.12748664617538452
341,0.12362382560968399
342,0.12871824204921722
343,0.12039638310670853
344,0.12489747256040573
345,0.11230736970901489
346,0.12226413935422897
347,0.12029524892568588
348,0.12224575877189636
349,0.12231899797916412
350,0.12127373367547989
351,0.10871917754411697
352,0.12648272514343262
353,0.12037917971611023
354,0.11422594636678696
355,0.12927748262882233
356,0.12472651153802872
357,0.1149333268404007
358,0.12128953635692596
359,0.10801797360181808
360,0.10888548940420151
361,0.1030842587351799
362,0.11998986452817917
363,0.11298850923776627
364,0.11860041320323944
365,0.1081542894244194
366,0.10819662362337112
367,0.10946118086576462
368,0.11150112003087997
369,0.11356846243143082
370,0.10618403553962708
371,0.11488266289234161
372,0.11230824887752533
373,0.1218661218881607
374,0.11782167106866837
375,0.10997924208641052
376,0.11576195061206818
377,0.10041098296642303
378,0.10039662569761276
379,0.10180092602968216
380,0.10500293970108032
381,0.10727594047784805
382,0.10865495353937149
383,0.11047205328941345
384,0.10580854117870331
385,0.10004550218582153
386,0.10162358731031418
387,0.10615426301956177
388,0.098680280148983
389,0.11524346470832825
390,0.11062860488891602
391,0.10106474161148071
392,0.10547308623790741
393,0.0942944586277008
394,0.10472112894058228
395,0.1058725118637085
396,0.10293419659137726
397,0.09792600572109222
398,0.10570564866065979
399,0.10027021169662476
400,0.10996885597705841
401,0.09584324061870575
402,0.10312153398990631
403,0.10383965075016022
404,0.10692296922206879
405,0.09860936552286148
406,0.09711078554391861
407,0.10061439871788025
408,0.09977500885725021
409,0.09405796229839325
410,0.09570496529340744
411,0.11350942403078079
412,0.1042647436261177
413,0.10194659233093262
414,0.09101206809282303
415,0.10075297951698303
416,0.09513092041015625
417,0.09365664422512054
418,0.0885457918047905
419,0.09941811859607697
420,0.09169796854257584
421,0.08883403986692429
422,0.09673015773296356
423,0.08663377910852432
424,0.0833669900894165
425,0.09456702321767807
426,0.0836949273943901
427,0.09612232446670532
428,0.09049209207296371
429,0.10303499549627304
430,0.08991154283285141
431,0.10254605859518051
432,0.08776623010635376
433,0.08966382592916489
434,0.08291482925415039
435,0.08039631694555283
436,0.08472365140914917
437,0.0898425355553627
438,0.09889081865549088
439,0.08533035218715668
440,0.08273312449455261
441,0.09153597056865692
442,0.0947376936674118
443,0.08091185986995697
444,0.10584113746881485
445,0.0991433709859848
446,0.08642371743917465
447,0.0898980125784874
448,0.08755386620759964
449,0.08788751065731049
450,0.08427253365516663
451,0.07991200685501099
452,0.08503133058547974
453,0.08392206579446793
454,0.09176468849182129
455,0.08153723925352097
456,0.08064359426498413
457,0.07819095999002457
458,0.08281834423542023
459,0.08773096650838852
460,0.07592333108186722
461,0.08661352843046188
462,0.08789563179016113
463,0.09464487433433533
464,0.08311567455530167
465,0.07631716132164001
466,0.08251708745956421
467,0.0838964432477951
468,0.08765840530395508
469,0.07919662445783615
470,0.08391465991735458
471,0.08752743899822235
472,0.08186261355876923
473,0.07647164165973663
474,0.08040862530469894
475,0.08641375601291656
476,0.08160271495580673
477,0.08039616793394089
478,0.08587704598903656
479,0.07492749392986298
480,0.07926536351442337
481,0.07609093189239502
482,0.07853414118289948
483,0.07745957374572754
484,0.08936391770839691
485,0.07539734989404678
486,0.07939586043357849
487,0.07839611917734146
488,0.07203708589076996
489,0.0848393365740776
490,0.07536980509757996
491,0.08095579594373703
492,0.0752456858754158
493,0.08024138957262039
494,0.08098576217889786
495,0.06957723945379257
496,0.08238296955823898
497,0.07808471471071243
498,0.08079014718532562
499,0.08136051893234253
500,0.0691637396812439
501,0.07893920689821243
502,0.07814331352710724
503,0.08340973407030106
504,0.0764390155673027
505,0.07018626481294632
506,0.07242364436388016
507,0.08245474845170975
508,0.07506375014781952
509,0.0764630064368248
510,0.07955677062273026
511,0.07117749750614166
512,0.07565600425004959
513,0.07742331922054291
514,0.08027955889701843
515,0.08114808052778244
516,0.07867608219385147
517,0.07556304335594177
518,0.06899579614400864
519,0.06669685244560242
520,0.07818679511547089
521,0.06877049058675766
522,0.07242416590452194
523,0.0767110213637352
524,0.07261233776807785
525,0.07193239778280258
526,0.07412293553352356
527,0.07168883085250854
528,0.0725395604968071
529,0.0712696760892868
530,0.08046969771385193
531,0.07885657250881195
532,0.07456792145967484
533,0.0749177634716034
534,0.06735368818044662
535,0.07906637340784073
536,0.07264021784067154
537,0.07026439905166626
538,0.07181619852781296
539,0.07427342981100082
540,0.07657650858163834
541,0.0640738382935524
542,0.07303465902805328
543,0.07844563573598862
544,0.06882430613040924
545,0.07700790464878082
546,0.08481064438819885
547,0.07560756057500839
548,0.07642029970884323
549,0.07293728739023209
550,0.06446177512407303
551,0.06584317237138748
552,0.07019788771867752
553,0.06382986903190613
554,0.06576843559741974
555,0.07565983384847641
556,0.0754125565290451
557,0.07068819552659988
558,0.07306452095508575
559,0.0698695108294487
560,0.07369285821914673
561,0.061264194548130035
562,0.06471623480319977
563,0.05958116799592972
564,0.06582473963499069
565,0.07455778121948242
566,0.07179063558578491
567,0.07108816504478455
568,0.0735899806022644
569,0.06669778376817703
570,0.06806071102619171
571,0.07006736844778061
572,0.06481651216745377
573,0.06550054252147675
574,0.06782064586877823
575,0.05946764349937439
576,0.06529314070940018
577,0.06532467156648636
578,0.06872212886810303
579,0.060145240277051926
580,0.07336341589689255
581,0.057631853967905045
582,0.06618854403495789
583,0.05967342108488083
584,0.059098102152347565
585,0.059394799172878265
586,0.06954249739646912
587,0.06413478404283524
588,0.06762602925300598
589,0.06590303778648376
590,0.060819823294878006
591,0.06885185837745667
592,0.057627443224191666
593,0.07083471864461899
594,0.06632835417985916
595,0.06598198413848877
596,0.06566713750362396
597,0.06322188675403595
598,0.072184719145298
599,0.06422517448663712
600,0.06375865638256073
601,0.06508691608905792
602,0.059448957443237305
603,0.05662968382239342
604,0.05729546397924423
605,0.059948310256004333
606,0.06343628466129303
607,0.0658702477812767
608,0.059617288410663605
609,0.06287365406751633
610,0.0691227912902832
611,0.06333640217781067
612,0.06370007991790771
613,0.06289088726043701
614,0.055621255189180374
615,0.05968862771987915
616,0.06307778507471085
617,0.06530390679836273
618,0.06521979719400406
619,0.05878541246056557
620,0.06043143570423126
621,0.05193362757563591
622,0.06534504145383835
623,0.0601721927523613
624,0.06406046450138092
625,0.06380189955234528
626,0.06662927567958832
627,0.06516790390014648
628,0.05978027358651161
629,0.0628732368350029
630,0.05863387882709503
631,0.05876372009515762
632,0.060431696474552155
633,0.07019723206758499
634,0.06220760568976402
635,0.06285063177347183
636,0.0674406886100769
637,0.051004912704229355
638,0.06223325431346893
639,0.05518638715147972
640,0.06406257301568985
641,0.06400258094072342
642,0.05994582548737526
643,0.0597010999917984
644,0.0673501268029213
645,0.05486210063099861
646,0.05759551376104355
647,0.05892641469836235
648,0.07020750641822815
649,0.054849762469530106
650,0.06033676117658615
651,0.06341946125030518
652,0.055801089853048325
653,0.05006090924143791
654,0.05138876661658287
655,0.06063070893287659
656,0.056407321244478226
657,0.0647660493850708
658,0.05795930325984955
659,0.06246795132756233
660,0.0579824298620224
661,0.05740853399038315
662,0.054396577179431915
663,0.05910729244351387
664,0.06333094835281372
665,0.05992724373936653
666,0.06297066807746887
667,0.055935461074113846
668,0.05261922627687454
669,0.059004466980695724
670,0.0519593320786953
671,0.05259202420711517
672,0.05990447476506233
673,0.056072432547807693
674,0.057226065546274185
675,0.05802703648805618
676,0.04841279238462448
677,0.06288816034793854
678,0.05747859179973602
679,0.06106189638376236
680,0.04853847622871399
681,0.05827253684401512
682,0.04958636313676834
683,0.05774034187197685
684,0.06304756551980972
685,0.0614628940820694
686,0.05831887573003769
687,0.05146201327443123
688,0.05123414844274521
689,0.05108851566910744
690,0.06041146442294121
691,0.05855396017432213
692,0.05738566443324089
693,0.05586157366633415
694,0.05271643400192261
695,0.057389724999666214
696,0.06407377123832703
697,0.06055565923452377
698,0.05171741545200348
699,0.056366778910160065
700,0.054532378911972046
701,0.05414053797721863
702,0.06015975400805473
703,0.06120350584387779
704,0.059346847236156464
705,0.046760763972997665
706,0.053634993731975555
707,0.051489878445863724
708,0.054217662662267685
709,0.059784822165966034
710,0.058303337544202805
711,0.04887373000383377
712,0.055797528475522995
713,0.055387068539857864
714,0.05303051695227623
715,0.05661393329501152
716,0.05017267167568207
717,0.05512794479727745
718,0.05493912100791931
719,0.05874083936214447
720,0.059540051966905594
721,0.0483098179101944
722,0.058402299880981445
723,0.05382860079407692
724,0.052317190915346146
725,0.0510585717856884
726,0.05254369601607323
727,0.057088881731033325
728,0.055706001818180084
729,0.05217025429010391
730,0.055071327835321426
731,0.053591713309288025
732,0.05015164613723755
733,0.05970463901758194
734,0.05565028637647629
735,0.05588871240615845
736,0.05679133161902428
737,0.053019169718027115
738,0.05303368717432022
739,0.04887355864048004
740,0.0587797686457634
741,0.055784836411476135
742,0.05382843688130379
743,0.05255497619509697
744,0.056336939334869385
745,0.056326642632484436
746,0.054349757730960846
747,0.05362372845411301
748,0.050201524049043655
749,0.055905889719724655
750,0.05961622670292854
751,0.050644949078559875
752,0.046685606241226196
753,0.05296497419476509
754,0.05391848459839821
755,0.05210588872432709
756,0.057836152613162994
757,0.05883914604783058
758,0.051106590777635574
759,0.05180773138999939
760,0.051727261394262314
761,0.05084586516022682
762,0.05477873980998993
763,0.05020574852824211
764,0.05267815291881561
765,0.056466586887836456
766,0.04630286619067192
767,0.04595597833395004
768,0.050539445132017136
769,0.05141110345721245
770,0.054095637053251266
771,0.05053965747356415
772,0.058365922421216965
773,0.054599128663539886
774,0.0477336086332798
775,0.04861557483673096
776,0.059308573603630066
777,0.05465000122785568
778,0.04538879543542862
779,0.05375273898243904
780,0.0512533113360405
781,0.059379298239946365
782,0.05060919001698494
783,0.04783366248011589
784,0.05806253105401993
785,0.05173196643590927
786,0.05558859556913376
787,0.05376049503684044
788,0.04814605787396431
789,0.055670686066150665
790,0.05694449320435524
791,0.05804475396871567
792,0.046415701508522034
793,0.04656602814793587
794,0.05108606442809105
795,0.04900168627500534
796,0.052394695580005646
797,0.05261227861046791
798,0.04765478894114494
799,0.046919044107198715
800,0.05411814898252487
801,0.05197250097990036
802,0.0430513359606266
803,0.0527423620223999
804,0.04465804994106293
805,0.049397487193346024
806,0.04417365416884422
807,0.048483237624168396
808,0.05143348500132561
809,0.05737197399139404
810,0.04646496847271919
811,0.05077382177114487
812,0.04637785628437996
813,0.05154474079608917
814,0.04902806133031845
815,0.04411329701542854
816,0.050606511533260345
817,0.05025726184248924
818,0.05071156471967697
819,0.04526714235544205
820,0.05244804173707962
821,0.04921969771385193
822,0.048982709646224976
823,0.05688953027129173
824,0.04424658790230751
825,0.048898302018642426
826,0.04766734316945076
827,0.05289211496710777
828,0.052707355469465256
829,0.051046453416347504
830,0.0505245141685009
831,0.04788558930158615
832,0.053034428507089615
833,0.05276767536997795
834,0.04910855367779732
835,0.053555089980363846
836,0.055306464433670044
837,0.05234946310520172
838,0.0435536727309227
839,0.051795415580272675
840,0.05302632227540016
841,0.05671409144997597
842,0.05344873294234276
843,0.04943283647298813
844,0.05505384877324104
845,0.051300011575222015
846,0.04705127328634262
847,0.0485808439552784
848,0.050417520105838776
849,0.041147395968437195
850,0.04821557551622391
851,0.05282534286379814
852,0.04273633658885956
853,0.04942070320248604
854,0.05294344201683998
855,0.04645111784338951
856,0.04282345250248909
857,0.05123840272426605
858,0.047796159982681274
859,0.050711505115032196
860,0.05120937153697014
861,0.04548440873622894
862,0.05187728628516197
863,0.04727105796337128
864,0.04986445605754852
865,0.05448143556714058
866,0.059359826147556305
867,0.03863334283232689
868,0.05750597268342972
869,0.04932453855872154
870,0.04233560711145401
871,0.046071235090494156
872,0.042234160006046295
873,0.044852711260318756
874,0.05068151652812958
875,0.04734592139720917
876,0.04908222705125809
877,0.041774678975343704
878,0.05226533114910126
879,0.053537316620349884
880,0.05160726234316826
881,0.04283035174012184
882,0.046844057738780975
883,0.044827282428741455
884,0.051402658224105835
885,0.05217554047703743
886,0.047558099031448364
887,0.0525432713329792
888,0.0466279461979866
889,0.046425994485616684
890,0.04439058154821396
891,0.04681619629263878
892,0.04743683338165283
893,0.04934263601899147
894,0.050223130732774734
895,0.05375313386321068
896,0.05875086411833763
897,0.045203302055597305
898,0.04349549487233162
899,0.04965895786881447
900,0.047450803220272064
901,0.04272713139653206
902,0.04645328223705292
903,0.04891754686832428
904,0.045372337102890015
905,0.056527458131313324
906,0.04311714693903923
907,0.04807380586862564
908,0.048136744648218155
909,0.04991459846496582
910,0.04731268435716629
911,0.04806496202945709
912,0.05372470244765282
913,0.04264087975025177
914,0.043781399726867676
915,0.045904193073511124
916,0.052897319197654724
917,0.05053003504872322
918,0.04501283913850784
919,0.04651763662695885
920,0.051428865641355515
921,0.04458621144294739
922,0.044206611812114716
923,0.04948326572775841
924,0.05075105279684067
925,0.05308520793914795
926,0.04747507721185684
927,0.050484322011470795
928,0.04589788615703583
929,0.0473715215921402
930,0.048207271844148636
931,0.05019166320562363
932,0.04616912081837654
933,0.04796311631798744
934,0.05056140571832657
935,0.04513520002365112
936,0.04443368688225746
937,0.04665770381689072
938,0.04720829799771309
939,0.04396665841341019
940,0.047561582177877426
941,0.04250940680503845
942,0.05222634971141815
943,0.04330302029848099
944,0.048601970076560974
945,0.0478355698287487
946,0.04008180648088455
947,0.05244841054081917
948,0.04866844415664673
949,0.04337332025170326
950,0.05367794260382652
951,0.05048277974128723
952,0.04420209676027298
953,0.04703501984477043
954,0.04574856534600258
955,0.04492463916540146
956,0.047649603337049484
957,0.04200465604662895
958,0.0488993376493454
959,0.04871447756886482
960,0.04529189318418503
961,0.04343194141983986
962,0.04610491916537285
963,0.048672836273908615
964,0.04825500398874283
965,0.04832586646080017
966,0.05322553589940071
967,0.05067165940999985
968,0.04397778958082199
969,0.04705824330449104
970,0.039731476455926895
971,0.047147009521722794
972,0.04383205249905586
973,0.04763135686516762
974,0.0450730100274086
975,0.04539824649691582
976,0.04287572577595711
977,0.050709862262010574
978,0.05228090658783913
979,0.05099762603640556
980,0.04619475454092026
981,0.04694079980254173
982,0.05161111056804657
983,0.05176310986280441
984,0.04462198540568352
985,0.04330035671591759
986,0.045135825872421265
987,0.04731925204396248
988,0.04238886386156082
989,0.04116739705204964
990,0.04303621128201485
991,0.04120662808418274
992,0.0390004888176918
993,0.04631221294403076
994,0.04249333590269089
995,0.04693478345870972
996,0.04856204241514206
997,0.052672840654850006
998,0.046562518924474716
999,0.045111965388059616
1000,0.04220126196742058
1001,0.04450962692499161
1002,0.046746861189603806
1003,0.04333214834332466
1004,0.05046529322862625
1005,0.050552211701869965
1006,0.03861435502767563
1007,0.047285016626119614
1008,0.040595293045043945
1009,0.04803531616926193
1010,0.042475759983062744
1011,0.04434815049171448
1012,0.043051835149526596
1013,0.04528312012553215
1014,0.04416286200284958
1015,0.042461466044187546
1016,0.03715148940682411
1017,0.04629764333367348
1018,0.04556698724627495
1019,0.046949174255132675
1020,0.04452333226799965
1021,0.04990754276514053
1022,0.0485258474946022
1023,0.047136373817920685
1024,0.044238246977329254
1025,0.04137950390577316
1026,0.0457780547440052
1027,0.04338119924068451
1028,0.04093402996659279
1029,0.05062148720026016
1030,0.039089422672986984
1031,0.04848761111497879
1032,0.044487472623586655
1033,0.0442642867565155
1034,0.04094279184937477
1035,0.044681042432785034
1036,0.042346205562353134
1037,0.04754221811890602
1038,0.043386947363615036
1039,0.04637273773550987
1040,0.051051460206508636
1041,0.04466868191957474
1042,0.047863882035017014
1043,0.04767823964357376
1044,0.049783796072006226
1045,0.04589639604091644
1046,0.04244136065244675
1047,0.04283533990383148
1048,0.040706343948841095
1049,0.0375039242208004
1050,0.04596951976418495
1051,0.0466139130294323
1052,0.046866241842508316
1053,0.04833154380321503
1054,0.04306600242853165
1055,0.042168233543634415
1056,0.039173416793346405
1057,0.040659550577402115
1058,0.043609801679849625
1059,0.04385843127965927
1060,0.04546390846371651
1061,0.05101780965924263
1062,0.04810905456542969
1063,0.044167887419462204
1064,0.043725889176130295
1065,0.04597949981689453
1066,0.049650564789772034
1067,0.048637066036462784
1068,0.039660386741161346
1069,0.046727024018764496
1070,0.04129340127110481
1071,0.042549557983875275
1072,0.04067116975784302
1073,0.04085540771484375
1074,0.047284580767154694
1075,0.041777368634939194
1076,0.04775792360305786
1077,0.042103156447410583
1078,0.04180409759283066
1079,0.049052804708480835
1080,0.04898638278245926
1081,0.05028887465596199
1082,0.054010290652513504
1083,0.04115595668554306
1084,0.0492597334086895
1085,0.0510704480111599
1086,0.041497573256492615
1087,0.042839210480451584
1088,0.04139850288629532
1089,0.04531100392341614
1090,0.03874914348125458
1091,0.043211936950683594
1092,0.049151428043842316
1093,0.04210595786571503
1094,0.044905614107847214
1095,0.04533488303422928
1096,0.04623228311538696
1097,0.04218633845448494
1098,0.039792440831661224
1099,0.04646848142147064
1100,0.043495044112205505
1101,0.041100386530160904
1102,0.046451132744550705
1103,0.046295166015625
1104,0.04249000549316406
1105,0.044178105890750885
1106,0.04528898373246193
1107,0.03872499242424965
1108,0.0455695316195488
1109,0.04048458859324455
1110,0.043226663023233414
1111,0.04229215905070305
1112,0.04019824415445328
1113,0.04447082430124283
1114,0.0427267961204052
1115,0.03945793956518173
1116,0.03920738771557808
1117,0.04160572215914726
1118,0.044181451201438904
1119,0.048506058752536774
1120,0.04772801324725151
1121,0.04264901578426361
1122,0.0412660613656044
1123,0.04297718033194542
1124,0.04065077751874924
1125,0.045871272683143616
1126,0.045419227331876755
1127,0.044844646006822586
1128,0.041725996881723404
1129,0.04819595813751221
1130,0.04255044460296631
1131,0.046894438564777374
1132,0.042256757616996765
1133,0.04418657720088959
1134,0.048829227685928345
1135,0.047454144805669785
1136,0.0468425415456295
1137,0.04376924782991409
1138,0.048343636095523834
1139,0.04691300168633461
1140,0.04586862027645111
1141,0.044033125042915344
1142,0.046603117138147354
1143,0.046175822615623474
1144,0.04506632685661316
1145,0.045326605439186096
1146,0.041683707386255264
1147,0.04230494052171707
1148,0.041959501802921295
1149,0.04677740857005119
1150,0.038657136261463165
1151,0.04563542455434799
1152,0.04130292683839798
1153,0.04266213998198509
1154,0.04238153249025345
1155,0.045212943106889725
1156,0.043823834508657455
1157,0.049158502370119095
1158,0.03758948668837547
1159,0.047487661242485046
1160,0.04801253601908684
1161,0.04304513707756996
1162,0.0399971641600132
1163,0.041743118315935135
1164,0.04398471117019653
1165,0.03987130895256996
1166,0.04579075053334236
1167,0.04430556669831276
1168,0.043342702090740204
1169,0.04230182617902756
1170,0.041868600994348526
1171,0.04227696359157562
1172,0.042178329080343246
1173,0.04801212251186371
1174,0.04199156165122986
1175,0.043303556740283966
1176,0.03587895259261131
1177,0.04215386137366295
1178,0.04041516035795212
1179,0.04096605256199837
1180,0.0453045628964901
1181,0.04601867124438286
1182,0.04012034460902214
1183,0.04518359154462814
1184,0.046054642647504807
1185,0.047870587557554245
1186,0.05004773661494255
1187,0.04109101742506027
1188,0.039253607392311096
1189,0.0440807044506073
1190,0.03927960246801376
1191,0.043148595839738846
1192,0.03857500106096268
1193,0.03953571617603302
1194,0.04517686739563942
1195,0.03774535283446312
1196,0.047148823738098145
1197,0.04278988763689995
1198,0.040788233280181885
1199,0.044371288269758224
1200,0.049071259796619415
1201,0.03874838352203369
1202,0.041707005351781845
1203,0.038941867649555206
1204,0.04323149472475052
1205,0.042501769959926605
1206,0.04347304627299309
1207,0.037368349730968475
1208,0.03502696007490158
1209,0.044807180762290955
1210,0.04141010716557503
1211,0.04674302786588669
1212,0.0541100800037384
1213,0.04419764131307602
1214,0.04383105784654617
1215,0.047411032021045685
1216,0.03947886824607849
1217,0.042427096515893936
1218,0.04264690354466438
1219,0.044096339493989944
1220,0.04465921223163605
1221,0.037833210080862045
1222,0.040524501353502274
1223,0.04569181799888611
1224,0.03704303875565529
1225,0.0451168455183506
1226,0.04632774740457535
1227,0.04450817406177521
1228,0.03653782606124878
1229,0.04709746316075325
1230,0.04341551288962364
1231,0.04704275727272034
1232,0.042609017342329025
1233,0.04287269338965416
1234,0.03565853461623192
1235,0.041850291192531586
1236,0.04113994538784027
1237,0.04607461392879486
1238,0.04291592165827751
1239,0.039727549999952316
1240,0.043083228170871735
1241,0.03980281576514244
1242,0.04116762429475784
1243,0.04181407392024994
1244,0.0426001101732254
1245,0.04070868343114853
1246,0.04557327181100845
1247,0.04475953057408333
1248,0.039387647062540054
1249,0.04459097981452942
1250,0.04431331530213356
1251,0.04245803505182266
1252,0.0474146269261837
1253,0.038010530173778534
1254,0.037635091692209244
